Année,Entité administrative,Id Entité,Activité,Energie,Variable,Valeur,Unite
2017,VALREAS (84),84138,Tous secteurs,Toutes énergies,co2,33292077.1,kg
2017,VALSERRES (05),5176,Tous secteurs,Toutes énergies,co2,3324006.1,kg
2017,VARAGES (83),83145,Tous secteurs,Toutes énergies,co2,3026022.4,kg
2017,VARS (05),5177,Tous secteurs,Toutes énergies,co2,5699841.9,kg
2017,VAUGINES (84),84140,Tous secteurs,Toutes énergies,co2,2317465.5,kg
2017,VAUMEILH (04),4233,Tous secteurs,Toutes énergies,co2,1317735.8,kg
2017,VAUVENARGUES (13),13111,Tous secteurs,Toutes énergies,co2,3883121.5,kg
2017,VEDÈNE (84),84141,Tous secteurs,Toutes énergies,co2,91665958.1,kg
2017,VELAUX (13),13112,Tous secteurs,Toutes énergies,co2,39006699.1,kg
2017,VELLERON (84),84142,Tous secteurs,Toutes énergies,co2,13336110.4,kg
2017,VENANSON (06),6156,Tous secteurs,Toutes énergies,co2,1194854.6,kg
2017,VENASQUE (84),84143,Tous secteurs,Toutes énergies,co2,8772668.3,kg
2017,VENCE (06),6157,Tous secteurs,Toutes énergies,co2,43533439.4,kg
2017,VENELLES (13),13113,Tous secteurs,Toutes énergies,co2,28831729.5,kg
2017,VENTABREN (13),13114,Tous secteurs,Toutes énergies,co2,53067160.8,kg
2017,VENTAVON (05),5178,Tous secteurs,Toutes énergies,co2,24171221.7,kg
2017,VENTEROL (04),4234,Tous secteurs,Toutes énergies,co2,1463292.4,kg
2017,VERDACHES (04),4235,Tous secteurs,Toutes énergies,co2,503812.1,kg
2017,VERGONS (04),4236,Tous secteurs,Toutes énergies,co2,2102767.7,kg
2017,VÉRIGNON (83),83147,Tous secteurs,Toutes énergies,co2,889207.6,kg
2017,VERNÈGUES (13),13115,Tous secteurs,Toutes énergies,co2,5951045.9,kg
2017,VERQUIÈRES (13),13116,Tous secteurs,Toutes énergies,co2,2689135.7,kg
2017,VEYNES (05),5179,Tous secteurs,Toutes énergies,co2,12804248.4,kg
2017,VIDAUBAN (83),83148,Tous secteurs,Toutes énergies,co2,61704069.9,kg
2017,VIENS (84),84144,Tous secteurs,Toutes énergies,co2,3996527.9,kg
2017,VILLAR-D'ARÊNE (05),5181,Tous secteurs,Toutes énergies,co2,3426057.6,kg
2017,VILLAR-LOUBIÈRE (05),5182,Tous secteurs,Toutes énergies,co2,697020,kg
2017,VILLARS (84),84145,Tous secteurs,Toutes énergies,co2,2430037.7,kg
2017,VILLAR-SAINT-PANCRACE (05),5183,Tous secteurs,Toutes énergies,co2,3724532.8,kg
2017,VILLARS-COLMARS (04),4240,Tous secteurs,Toutes énergies,co2,1396003.5,kg
2017,VILLARS-SUR-VAR (06),6158,Tous secteurs,Toutes énergies,co2,3357946.9,kg
2017,VILLECROZE (83),83149,Tous secteurs,Toutes énergies,co2,6229583.1,kg
2017,VILLEDIEU (84),84146,Tous secteurs,Toutes énergies,co2,1991682.8,kg
2017,VILLEFRANCHE-SUR-MER (06),6159,Tous secteurs,Toutes énergies,co2,21835058,kg
2017,VILLELAURE (84),84147,Tous secteurs,Toutes énergies,co2,8306603.4,kg
2017,VILLEMUS (04),4241,Tous secteurs,Toutes énergies,co2,3475816.7,kg
2017,VILLENEUVE (04),4242,Tous secteurs,Toutes énergies,co2,19474629.4,kg
2017,VILLENEUVE-D'ENTRAUNES (06),6160,Tous secteurs,Toutes énergies,co2,470684.3,kg
2017,VILLENEUVE-LOUBET (06),6161,Tous secteurs,Toutes énergies,co2,178476699.4,kg
2017,VILLES-SUR-AUZON (84),84148,Tous secteurs,Toutes énergies,co2,4108305.5,kg
2017,VINON-SUR-VERDON (83),83150,Tous secteurs,Toutes énergies,co2,24417386,kg
2017,VINS-SUR-CARAMY (83),83151,Tous secteurs,Toutes énergies,co2,1916957.7,kg
2017,VIOLÈS (84),84149,Tous secteurs,Toutes énergies,co2,15985197,kg
2017,VISAN (84),84150,Tous secteurs,Toutes énergies,co2,9085206.5,kg
2017,VITROLLES (05),5184,Tous secteurs,Toutes énergies,co2,18452087.7,kg
2017,VITROLLES (13),13117,Tous secteurs,Toutes énergies,co2,264643158.8,kg
2017,VITROLLES-EN-LUBÉRON (84),84151,Tous secteurs,Toutes énergies,co2,3409635.5,kg
2017,VOLONNE (04),4244,Tous secteurs,Toutes énergies,co2,2915504,kg
2017,VOLX (04),4245,Tous secteurs,Toutes énergies,co2,8585756.5,kg
